probe,fc_CD_ileum,fc_UC_colon,fc_CD_colon
8096425,-0.0142,-0.4366,-0.4317
8096438,0.0073,-0.0568,-0.1476
8096440,-0.095,-0.0306,-0.0479
8096457,-0.0578,-0.548,-0.4374
8096459,0.0732,-0.2114,-0.2336
8096461,-0.0982,-0.6948,0.0703
8096463,0.3689,0.0938,0.0325
8096489,-0.0637,-0.0334,-0.0574
8096511,-0.0893,-0.0139,-0.0623
8096528,-0.0647,-0.1125,-0.0896
8096531,-0.034,-0.0611,-0.1387
8096533,-0.1728,-0.1953,-0.131
8096536,-0.0779,0.0659,0.1794
8096538,0.0871,-0.0412,-0.0524
8096554,-0.0044,-0.1063,-0.1019
8096556,-0.038,-0.527,-0.5275
8096568,-0.0483,-0.0586,-0.0519
8096580,-0.8711,0.086,-0.0281
8096602,0.6542,1.9462,1.912
8096615,-0.0771,-0.1225,-0.1578
8096617,-0.5936,1.2989,0.9263
8096635,0.278,0.0988,-0.0203
8096661,-0.1346,-0.1485,-0.1992
8096663,-0.0887,0.1766,0.0919
8096667,0.0759,-0.3311,-0.5066
8096669,0.0841,-0.0244,-0.0209
8096675,0.0724,-0.0956,0.0037
8096680,-0.0022,-0.0018,-0.0303
8096682,0.2689,0.1881,0.0518
8096688,0.3608,0.0988,-0.0096
8096704,0.5846,-0.0438,-0.2278
8096718,-0.0233,-0.0772,-0.1386
8096731,-0.0418,0.006,-0.0295
8096733,-0.429,0.2772,0.0948
8096744,-0.9904,-0.0218,0.0161
8096753,-0.1938,-0.7379,-0.4006
8096765,-0.0049,0.0235,-0.0676
8096771,0.1802,0.4135,0.1996
8096777,0.1459,0.0327,0.0715
8096781,-0.0413,-0.2602,-0.3292
8096808,0.4508,1.0119,0.8767
8096821,0.0602,-0.0074,-0.1139
8096830,0.0418,0.0325,-0.0482
8096839,0.0031,-0.1079,-0.1613
8096845,-0.0027,-0.1439,-0.6145
8096873,0.0076,0.0177,-0.0415
8096875,-1.3023,-0.4514,-0.2464
8096897,-0.1622,-0.0005,0.0835
8096899,0.1078,0.2497,0.2877
8096905,-0.5455,-0.8481,-0.8002
8096917,-0.0791,-0.177,-0.1714
8096919,0.3414,0.0498,0.1111
8096938,0.0631,-0.3472,-0.3496
8096955,0.0947,-0.1557,0.0433
8096957,-0.2453,-0.2135,-0.3068
8096959,-0.0984,0.1864,-0.0777
8097011,0.0896,0.1078,0.067
8097013,-0.0955,0.0487,0.1027
8097015,-0.1268,0.0702,0.0267
8097017,0.0108,-0.6272,-0.4251
8097028,0.0177,-0.0319,0.1443
8097030,0.2592,0.0525,-0.0435
8097034,0.0044,-0.0026,0.0063
8097036,-0.0794,-0.0616,-0.0971
8097038,-0.0369,-0.1536,-0.1797
8097056,0.1223,0.9157,0.944
8097058,0.3157,0.2352,0.4598
8097062,0.2771,0.3245,0.5165
8097064,0.3335,-0.1976,-0.1685
8097066,-0.011,-0.3289,-0.3644
8097080,-0.28,0.1214,-0.2896
8097086,-0.081,-0.1153,-0.146
8097096,0.0905,0.053,0.2479
8097098,0.135,-0.3386,-0.5303
8097116,0.3139,0.422,0.4038
8097118,-0.1078,-0.1281,-0.173
8097120,-0.0054,-0.1054,-0.2464
8097122,-0.0131,-0.0353,-0.1301
8097124,0.0139,-0.0414,-0.1422
8097126,-0.0966,-0.1703,-0.1922
8097128,0.1388,0.2222,0.1173
8097146,-0.1686,-0.1846,-0.1558
8097148,-0.1718,-0.4636,-0.3024
8097236,-0.0273,-0.1092,-0.1288
8097252,-0.1892,-0.1202,-0.1794
8097256,0.3715,0.9457,0.7812
8097262,0.1429,0.0228,-0.2864
8097282,0.1543,0.2982,0.2065
8097285,-0.0095,-0.1454,-0.2457
8097288,0.5738,0.7048,0.8645
8097305,0.0568,0.076,0.2176
8097307,0.1763,-0.1391,-0.2134
8097327,-0.0437,-0.0868,-0.0941
8097335,0.8209,0.6948,0.1818
8097356,0.5359,0.2149,0.091
8097373,-0.048,-0.5263,-0.3591
8097388,0.1423,-0.0101,-0.0265
8097415,0.0938,0.0678,0.0283
8097417,0.0327,0.2915,0.183
8097435,-0.2246,-0.5399,-0.3495
8097443,-0.067,-0.1208,-0.1518
8097445,-0.0465,-0.0089,-0.0666
8097447,-0.0577,-0.1864,-0.2051
8097449,-0.1005,-0.0351,-0.0332
8097457,0.0294,0.0123,-0.0731
8097459,-0.2892,0.1472,0.3996
8097461,0.1824,0.4487,0.244
8097468,-0.0168,-0.1399,-0.2033
8097470,-0.0189,-0.0341,0.0598
8097472,0.0115,-0.0563,-0.0633
8097474,-0.0491,0.1563,-0.0579
8097476,-0.029,0.0552,0.176
8097478,-0.0139,-0.0618,-0.0916
8097480,0.4027,0.1308,0.0177
8097505,0.0342,-0.017,-0.0714
8097507,-0.1332,0.2113,0.1145
8097513,-0.2109,-0.0335,0.0822
8097521,0.1116,-0.3696,-0.2304
8097529,-0.3824,-0.0462,0.0807
8097541,0.1797,0.1648,0.2317
8097543,0.0353,-0.1593,-0.2364
8097553,0.1318,0.102,0.1526
8097568,-0.1251,-0.0558,-0.0958
8097570,0.2022,0.0832,0.2616
8097586,-0.0799,-0.7252,-0.6132
8097600,0.0498,0.1691,0.1442
8097626,0.0126,-0.0569,-0.0652
8097628,0.0976,-0.3282,-0.1893
8097645,0.1567,0.1038,-0.0025
8097647,0.3385,0.1979,-0.1103
8097655,-0.1718,-0.3325,-0.2073
8097657,0.0739,-0.0469,0.0494
8097670,0.122,0.0357,0.1075
8097679,-0.1256,0.1046,0.1005
8097685,-0.1103,-0.045,0.0006
8097687,-0.0323,-0.0249,-0.0528
8097690,-0.0673,0.0074,-0.0051
8097692,0.9259,1.6422,2.1631
8097704,-0.1484,-0.4174,-0.3781
8097717,0.0788,0.2947,0.1634
8097743,0.109,0.0922,-0.0372
8097747,-0.0806,-0.1365,-0.158
8097749,0.1035,0.0343,0.0647
8097751,0.0543,0.0372,-0.0163
8097753,-0.0787,0.1476,0.1074
8097773,0.1415,0.0972,-0.0006
8097780,-0.0431,-0.1794,-0.1829
8097782,-0.0519,-0.1461,-0.3278
8097790,0.0841,-0.0648,-0.1031
8097792,-0.4977,0.4266,0.5189
8097794,-0.0975,-0.134,-0.2282
8097801,0.0239,-0.8772,-0.6013
8097809,0.007,-0.8954,-0.7377
8097811,0.0765,-0.0929,0.0085
8097813,0.3206,-0.2362,-0.1254
8097827,0.0163,-0.1993,-0.0936
8097829,-0.5187,-0.4552,-0.4117
8097841,-0.0724,-0.3952,-0.2852
8097857,0.3632,0.1215,0.0135
8097867,-0.077,0.8357,0.7164
8097903,0.3467,0.7014,0.9109
8097910,-0.0013,0.03,-0.031
8097920,-1.3767,-0.124,-0.1942
8097928,0.0009,0.0104,-0.0421
8097934,-0.0064,-0.0797,-0.1416
8097936,-0.0536,-0.1407,-0.1639
8097938,-0.0458,-0.0267,0.0565
8097945,0.0262,-0.0121,-0.044
8097947,-0.1003,0.0085,-0.0694
8097949,-0.0077,-0.145,-0.2065
8097951,0.0014,-0.0065,-0.0714
8097953,0.0442,-0.0024,-0.1268
8097955,-0.1245,-0.0119,-0.1465
8097957,0.2759,1.1743,1.4463
8097973,0.4152,0.9532,1.1903
8097991,0.9609,1.487,2.2466
8098004,-0.0043,-0.0209,-0.0839
8098006,-0.0473,-0.0323,-0.1038
8098021,-0.0084,0.0242,-0.0106
8098041,-0.1662,-0.913,-0.7667
8098058,-0.0235,0.0161,0.0001
8098060,0.0439,-0.0049,0.0133
8098084,-0.4663,-1.5655,-1.1154
8098101,-0.0748,-0.2693,-0.3425
8098103,-0.0185,-1.0006,-0.8611
8098121,0.101,-0.2308,-0.2578
8098146,-0.0545,-0.213,-0.2524
8098150,0.2429,0.1013,0.0565
8098157,-0.0748,-0.165,-0.1351
8098159,-0.0052,-0.2078,-0.2121
8098161,-0.0369,-0.0158,-0.0289
8098163,0.1332,-0.2595,-0.5438
8098165,0.0116,-0.1392,-0.1355
8098167,-0.0466,-0.1552,-0.127
8098170,-0.0391,-0.1325,-0.1109
8098175,-0.0123,-0.1413,-0.1067
8098177,-0.0183,0.1879,0.0991
8098193,0.1298,0.2225,0.4388
8098195,-0.4209,-0.249,0.2766
8098204,-0.1336,0.3775,0.1605
8098214,-0.3359,0.5152,0.6855
8098240,0.1809,0.2122,0.3357
8098242,0.1104,-0.1016,-0.1481
8098244,-0.1401,-0.3608,-0.0818
8098246,1.305,0.627,0.1566
8098259,0.001,-0.0839,0.0167
8098261,0.1253,0.0868,0.086
8098263,0.5379,0.3421,0.2962
8098287,0.1795,0.2094,-0.0291
8098289,-0.1929,0.0011,0.0065
8098291,0.2995,-0.1541,-0.1593
8098307,0.0824,0.054,0.0496
8098326,0.3456,0.5903,0.8124
8098328,0.1628,-0.1616,0.009
8098342,0.2277,0.2102,0.104
8098344,-0.0128,-0.0233,-0.1001
8098348,0.055,-0.3077,-0.1723
8098368,0.0344,0.0484,-0.0134
8098379,-0.1842,-0.0571,-0.1431
8098412,-0.0772,0.0149,-0.0317
8098414,0.3385,0.9167,0.9009
8098421,-0.1126,-0.1633,-0.1425
8098423,0.2348,-0.1763,-0.3247
8098437,0.004,-0.1262,-0.0854
8098439,-0.1541,-0.414,-0.2456
8098441,0.1785,0.2635,0.3442
8098463,-0.0276,-0.0773,-0.1405
8098465,-0.0139,-0.0118,-0.0084
8098470,0.3632,0.5244,0.4598
8098496,0.0116,0.075,-0.0075
8098498,-0.0062,0.0026,-0.0482
8098500,-0.2234,-0.1902,-0.4553
8098506,-0.2263,-0.4293,-0.3518
8098508,-0.2726,-0.31,-0.3872
8098512,0.026,-0.2228,-0.208
8098547,0.0928,-0.4149,-0.3966
8098549,0.1057,-0.0773,-0.1243
8098554,-0.0781,-0.0493,-0.109
8098556,0.0614,-0.2445,-0.0789
8098571,0.004,0.0944,0.1613
8098576,-0.2792,-0.6131,-0.5873
8098581,-0.2451,0.037,0.0358
8098604,-0.1814,0.1053,-0.0098
8098611,-0.2754,-0.3643,0.0181
8098620,0.1617,-0.2675,-0.1883
8098637,-0.5885,-0.5607,-0.3895
8098654,-0.7809,-0.5384,-0.36
8098671,-0.2249,0.0143,-0.0075
8098688,-0.0755,-0.0199,-0.0174
8098690,-0.0322,-0.1788,-0.1247
8098697,-0.1309,-0.0385,-0.1077
8098705,-0.0092,-0.2297,-0.2602
8098707,0.0327,-0.1303,-0.1876
8098712,0.0063,0.3557,0.4802
8098714,0.0792,-0.078,-0.0808
8098721,-0.1484,0.0215,-0.0301
8098723,-0.0317,0.0334,0.0237
8098725,-0.085,-0.0272,0.0427
8098730,-0.1066,-0.0717,-0.0087
8098732,-0.0677,0.023,0.0549
8098740,-0.067,0.0139,0.0431
8098743,-0.1066,-0.0717,-0.0087
8098745,-0.1305,-0.1312,-0.1215
8098752,0.0678,-0.1974,-0.0881
8098758,-0.1089,-0.3295,-0.3386
8098762,-0.0459,-0.1191,-0.0345
8098769,-0.1159,0.0948,0.1116
8098782,0.0385,0.0341,-0.0186
8098789,0.1086,-0.1763,-0.0757
8098822,-0.2092,-0.2241,-0.1002
8098848,-0.1452,-0.0864,-0.0883
8098856,-0.1152,-0.1706,-0.1306
8098870,0.4738,0.7847,1.0559
8098877,-0.1677,-0.0706,-0.1019
8098880,-0.0878,-0.0324,-0.0461
8098895,-0.0139,-0.0715,-0.0437
8098902,-0.0681,0.0227,-0.058
8098904,0.0304,0.0855,0.014
8098916,-0.0878,-0.4305,-0.2982
8098924,-0.0803,-0.6871,-0.4614
8098938,-0.0968,-0.0376,0.0324
8098940,0.0306,-0.1347,-0.0986
8098942,-0.1149,0.0481,0.0426
8098958,0.0069,0.2593,0.286
8098985,0.1216,0.0145,0.029
8098995,0.003,-0.0816,-0.058
8099008,-0.072,-0.1505,-0.074
8099025,-0.0428,-0.1636,-0.0807
8099027,-0.0526,-0.019,-0.1153
8099029,-0.0899,-0.0987,-0.044
8099037,-0.0925,0.4211,0.4954
8099051,0.2259,0.0337,-0.1595
8099073,-0.0351,-0.0234,-0.1162
8099082,-0.1178,-0.0149,-0.0697
8099084,-0.0377,-0.1039,-0.0777
8099091,-0.0748,0.0137,-0.0881
8099093,-0.0333,-0.2088,-0.3832
8099099,-0.206,-0.3269,-0.2895
8099107,0.3375,0.4053,0.1453
8099121,0.1037,-0.0343,-0.1826
8099130,-0.1471,-0.0665,-0.1059
8099132,0.0126,0.2373,0.3226
8099140,-0.0089,0.0302,0.0067
8099142,-0.1117,-0.0531,-0.1119
8099144,0.029,0.0546,-0.0311
8099172,-0.0641,0.144,0.0971
8099193,-0.0456,0.0209,-0.028
8099200,0.0328,0.0285,-0.033
8099218,-0.0676,-0.0423,-0.0337
8099233,-0.0335,-0.1225,-0.1532
8099235,0.0387,-0.0271,-0.0155
8099240,0.0854,-0.0114,-0.0136
8099242,-0.0459,-0.0728,-0.0355
8099246,-0.0979,0.0145,-0.0784
8099253,-0.0208,0.0063,-0.0293
8099255,-0.1464,-0.0766,-0.0709
8099259,0.108,0.013,0.0218
8099279,0.2291,-0.1815,-0.1571
8099302,0.3737,0.0247,-0.0769
8099304,0.0832,-0.11,-0.0436
8099324,-0.1123,-0.0896,-0.1545
8099326,-0.8278,-0.2301,-0.1135
8099340,0.173,-0.2241,-0.2393
8099362,0.0082,0.0207,0.0833
8099364,-0.0308,0.0778,0.211
8099368,-0.0104,-0.0225,-0.006
8099388,0.2701,0.447,0.2243
8099393,0.5088,0.2586,-0.0522
8099395,0.1793,-0.1497,-0.0764
8099406,-0.1037,-0.0764,-0.0913
8099410,0.0697,-0.0873,-0.0771
8099438,0.0041,-0.1057,-0.072
8099447,-0.0995,-0.0138,0.0668
8099449,0.0063,0.1531,0.1693
8099467,0.0254,0.058,0.236
8099471,-0.0426,-0.0635,-0.1655
8099476,0.0823,-0.672,-0.4881
8099504,0.2202,-0.7792,-0.8209
8099506,-0.16,-0.171,-0.1909
8099524,0.4958,0.9126,0.968
8099537,0.0649,0.006,-0.0795
8099539,-0.075,0.005,-0.026
8099541,-0.0119,0.0262,0.1194
8099551,-0.1383,-0.4007,-0.4003
8099570,-0.0925,-0.2716,-0.2738
8099581,-0.2852,-0.1339,-0.1746
8099589,0.2656,0.2483,0.2837
8099591,0.101,-0.0805,-0.1388
8099593,0.1909,-0.3149,-0.3543
8099612,-0.0742,-0.8708,-0.707
8099631,-0.022,-0.3032,-0.252
8099633,-0.577,-1.9203,-1.219
8099649,0.1512,-0.0684,-0.1662
8099668,-0.0257,0.1325,0.1115
8099670,0.3287,0.051,0.025
8099685,0.1889,0.699,0.4819
8099696,-0.3678,-0.8369,-0.6704
8099713,-0.1545,0.0661,0.084
8099715,0.4301,0.0063,-0.069
8099717,-0.2719,-0.0296,-0.3668
8099719,-0.0421,-0.1094,-0.2132
8099721,0.0791,0.3319,0.2237
8099746,0.0129,-0.2253,-0.1913
8099754,-0.0266,-0.1806,-0.1244
8099756,0.054,-0.0101,-0.1165
8099758,-0.0662,-0.0555,-0.0706
8099760,-0.0559,0.2771,0.2112
8099797,-0.2852,-0.5433,-0.4517
8099805,-0.0476,0.0196,-0.0301
8099807,0.0264,-0.0731,-0.1448
8099811,-0.1752,0.024,-0.0079
8099813,0.0154,0.0652,0.0204
8099815,-0.0939,0.0103,0.0586
8099817,-0.3092,-0.2426,-0.1944
8099826,-0.6474,0.848,0.6462
8099834,0.393,0.6352,0.8741
8099841,-0.0912,0.8757,0.681
8099850,-0.1575,1.0759,0.9431
8099860,0.0441,-0.0647,-0.1435
8099887,-0.1237,-0.0828,-0.1567
8099897,-0.1651,-0.927,-0.776
8099912,0.1712,-0.8069,-0.6208
8099918,-0.0305,-0.0894,-0.1009
8099922,-0.1762,0.5254,0.4324
8099924,-0.0454,-0.1533,-0.1122
8099926,-0.0195,-0.1547,-0.2568
8099965,0.1974,-0.0559,0.152
8099967,-0.0361,-0.4911,-0.304
8099982,0.244,-0.1092,-0.2152
8100001,-0.0577,-0.0811,-0.024
8100003,-0.0292,-0.221,-0.2058
8100007,-0.0591,-0.0788,-0.0548
8100013,-0.0153,-0.0924,-0.1709
8100015,-0.1926,0.185,0.032
8100026,-0.3185,-0.8116,-0.6559
8100068,-0.0101,-0.0708,0.0131
8100070,-0.0462,-0.0392,-0.0302
8100076,-0.072,0.0157,0.001
8100085,-0.083,-0.2212,-0.2224
8100095,0.0829,-0.0991,-0.1918
8100097,-0.0255,-0.0722,-0.2013
8100109,-1.068,-1.0162,-1.104
8100123,0.0456,-0.0567,-0.1492
8100125,0.1077,0.0356,0.1514
8100127,-0.0916,-0.0351,0.0061
8100131,0.0102,0.1075,-0.0505
8100143,0.0721,0.0145,-0.0532
8100145,0.0029,-0.1087,-0.0219
8100154,-0.103,0.0252,0.0144
8100177,-0.1734,0.105,0.1336
8100179,0.2467,0.211,0.1329
8100202,-0.9266,-1.0656,-1.0963
8100210,-0.1562,0.2288,0.2935
8100227,0.1495,-0.1925,-0.1683
8100229,-0.0778,0.0559,-0.0783
8100231,-0.2386,-0.1466,-0.1629
8100251,0.1856,-0.483,-0.2049
8100290,-0.0388,-0.1448,-0.0932
8100292,0.1176,-0.4067,0.0086
8100298,-0.4252,-0.1616,-0.2165
8100306,0.3427,0.2512,0.0783
8100308,0.0863,0.1756,0.1416
8100310,0.2044,-0.0111,0.0335
8100312,-0.034,-1.0006,-0.4362
8100318,0.1338,-0.0412,0.1446
8100328,0.2796,0.1563,0.2261
8100338,0.0059,0.1453,0.131
8100347,0.254,-0.0155,-0.0779
8100360,-0.0037,-0.0949,-0.1902
8100362,0.0711,-0.3858,-0.3087
8100376,-0.0716,0.1341,0.2218
8100378,0.0582,-0.0517,-0.1192
8100382,-0.0485,-0.191,-0.3256
8100389,-0.0354,-0.0121,-0.0679
8100391,0.1413,0.0658,-0.0673
8100393,0.9989,1.363,1.5139
8100426,-0.0513,0.199,0.252
8100428,-0.1466,0.2645,0.1447
8100454,0.0129,0.0244,-0.053
8100456,-0.0293,-0.074,-0.1495
8100458,-0.0122,0.0443,-0.0208
8100464,0.0668,0.2123,0.0182
8100474,0.0228,0.0446,0.0179
8100476,-0.0502,-0.021,-0.0086
8100478,0.1806,-0.1772,-0.1261
8100495,0.3771,0.244,-0.0992
8100507,0.0342,0.0597,0.0267
8100519,0.1032,0.0576,0.0642
8100521,0.1671,0.4531,0.3879
8100523,-0.0315,-0.1559,-0.1282
8100530,-0.1164,-0.0376,0.0996
8100532,-0.1127,-0.3188,-0.2752
8100541,0.7589,1.1754,1.2285
8100547,0.0388,0.423,0.5581
8100549,-0.0125,0.0166,-0.0613
8100553,0.0383,-0.054,-0.076
8100555,-0.0076,-0.0801,-0.1385
8100557,-0.0375,-0.0001,-0.0175
8100572,-0.0916,0.024,-0.0548
8100574,-0.0418,-0.0068,-0.084
8100576,-0.0145,-0.079,-0.1629
8100578,-0.0212,-0.0637,-0.088
8100599,-0.1219,-0.0588,-0.1545
8100601,-0.0597,0.026,0.0302
8100603,-0.2144,-0.1166,-0.0929
8100615,0.5871,0.4266,0.3814
8100655,-0.0007,-0.0,-0.0703
8100664,0.021,-0.0728,-0.0704
8100675,0.0075,-0.1119,-0.1536
8100688,-0.0107,-0.0369,-0.1118
8100699,-0.0801,-0.0972,-0.1821
8100701,-0.0532,-0.0662,-0.0997
8100714,0.0103,-0.005,-0.0397
8100734,-0.6385,-0.4793,0.351
8100737,-0.4995,-0.6208,0.2797
8100746,-0.4995,-0.6208,0.2797
8100754,0.0217,-0.0891,-0.0453
8100756,-0.0345,-0.019,0.0058
8100758,-0.4804,-0.9101,0.0161
8100760,-0.9922,-3.5224,-2.7659
8100768,-0.1779,-0.707,-0.4876
8100782,-0.0864,-0.0378,0.0359
8100784,-0.158,-0.438,-0.2333
8100791,-0.0546,-0.2157,-0.2821
8100798,-0.0167,-0.8383,-0.3047
8100808,0.3369,-0.0775,-0.317
8100819,0.0154,-0.0862,-0.1283
8100827,1.2985,0.4849,0.3686
8100832,-0.0675,-0.0013,-0.0273
8100834,0.1387,-0.2753,-0.2434
8100851,-0.0304,0.1992,0.2187
8100853,0.2903,-0.0574,-0.1109
8100868,-0.0118,-0.1098,-0.136
8100870,0.0026,0.2682,0.1791
8100893,0.1009,-0.412,-0.5161
8100902,0.0465,-0.0969,-0.0971
8100941,-0.1594,-0.2684,0.043
8100943,-0.0616,-0.4768,-0.4
8100960,-0.0521,-0.0151,0.0031
8100962,-0.034,-0.0433,0.0909
8100964,-0.1052,-0.0309,-0.1296
8100966,0.0125,0.2699,0.2022
8100971,-0.4485,0.3306,0.2194
8100977,1.3412,1.0643,1.2983
8100984,0.4214,1.0877,0.9684
8100990,-0.0926,-0.041,-0.0826
8100994,1.1249,1.9211,1.6976
8101000,-0.0367,-0.0211,0.0353
8101002,0.0619,-0.1546,-0.1217
8101011,-0.085,0.1111,-0.0522
8101013,-0.1595,-0.455,-0.4063
8101031,0.008,-0.2553,-0.3505
8101043,-0.0314,-0.0501,-0.085
8101061,-0.0974,0.2159,0.0986
8101063,0.0187,-0.1044,-0.1481
8101065,-0.0901,-0.2195,-0.197
8101086,-1.0426,-1.4926,-1.2886
8101099,0.036,0.1587,0.0307
8101118,1.9161,1.6633,2.8729
8101126,2.0255,2.255,3.2373
8101131,1.7738,2.2115,2.5684
8101141,-0.0808,-0.1523,-0.1726
8101143,0.0575,-0.0528,-0.2402
8101158,-0.2641,-0.3737,-0.3493
8101174,-0.0147,-0.0107,-0.0432
8101203,0.0805,-0.0403,-0.1563
8101207,-0.4561,-0.4693,-0.3029
8101210,0.1979,0.0219,0.0289
8101212,-0.0258,0.2456,0.1463
8101224,-0.0604,-0.0769,-0.0525
8101226,-0.0396,-0.1043,-0.0693
8101228,-0.0148,0.1998,0.0911
8101235,0.0956,-0.1852,-0.1346
8101237,-0.1699,-0.1945,-0.2797
8101253,-0.0419,-0.1754,-0.1709
8101256,-0.076,0.018,-0.0157
8101260,0.1702,0.1097,-0.0494
8101284,-1.4439,-2.4267,-2.4841
8101304,0.2025,0.3489,0.311
8101322,0.3581,0.6008,0.5495
8101324,0.1383,0.094,-0.0007
8101340,0.0058,0.1351,0.1813
8101357,0.0183,0.0445,-0.0329
8101359,-0.0927,-0.1249,-0.0693
8101366,0.0952,0.2738,0.0991
8101376,0.0221,0.1985,0.1823
8101411,-0.0481,-0.2401,-0.2211
8101427,-0.0619,-0.0892,-0.0997
8101429,0.5477,-0.235,0.1891
8101437,0.3302,0.1152,0.0443
8101449,0.0473,0.4812,0.46
8101467,-0.2447,-0.1276,-0.1286
8101489,-0.1259,-0.2443,-0.2676
8101501,-0.0345,-0.1778,-0.2701
8101507,-0.044,-0.042,0.0438
8101511,0.2454,0.2863,0.3468
8101585,0.0833,-0.0438,-0.0757
8101587,0.2081,0.223,0.1748
8101607,0.0265,0.044,0.1236
8101609,0.0246,0.0819,-0.0069
8101616,-0.2131,-0.4535,-0.5166
8101622,-0.2247,0.0961,0.1191
8101624,-0.3933,-0.7399,-0.5832
8101637,-0.0973,-0.5099,-0.4705
8101648,-0.5779,-0.9398,-0.6697
8101657,-0.091,-0.2841,-0.3145
8101659,0.7124,1.5709,1.6644
8101673,0.1712,-0.0644,-0.1478
8101675,-1.5985,-3.3316,-3.0473
8101697,-0.0123,-0.2147,-0.2603
8101699,0.1104,0.4911,0.3959
8101701,0.0324,0.5822,0.5573
8101716,-0.0424,-0.03,-0.0255
8101718,-0.1121,-0.2834,-0.2411
8101721,-0.0601,-0.0013,0.0522
8101723,0.1393,0.2812,0.1754
8101728,-0.1862,-0.588,-0.4728
8101757,-0.0674,0.0631,-0.2118
8101762,0.1138,0.3884,0.1799
8101774,0.121,0.0819,0.2601
8101778,0.0037,-0.1862,-0.1868
8101780,-0.5601,-1.2154,-1.5446
8101788,0.2098,-0.1192,-0.0942
8101810,-0.1057,0.1073,0.1317
8101814,-0.0253,-0.0086,-0.0493
8101816,-0.1129,-0.1893,-0.1545
8101828,0.1175,0.66,0.3054
8101839,0.1017,0.1198,-0.1231
8101844,0.2108,-0.3491,-0.2562
8101852,0.6515,-0.1923,-0.3379
8101862,-0.3986,-1.5624,-1.1088
8101874,0.0845,-1.2329,-1.0924
8101881,-0.2224,-0.6225,-0.9603
8101893,0.2791,-2.4903,-1.6673
8101904,-0.0751,-0.1158,-0.121
8101916,-0.1278,-0.0182,0.0059
8101925,0.0364,-0.5433,-0.6094
8101934,-0.0222,-0.057,-0.0511
8101945,0.3621,0.2762,0.2134
8101952,-0.0505,0.0283,0.0009
8101957,0.6223,0.8957,0.7543
8101971,0.0532,0.1307,-0.0397
8101990,0.121,0.3532,0.174
8101992,1.0478,0.222,0.3688
8102004,0.0355,-0.5107,-0.3391
8102006,0.2319,0.2755,0.337
8102024,-0.0589,0.0182,0.0859
8102037,0.031,-0.066,0.0387
8102039,-0.04,-0.1073,-0.2083
8102050,0.5322,0.7447,0.4778
8102065,-0.4094,-0.8915,-0.8801
8102076,0.7513,0.494,0.5294
8102127,-0.0156,-0.0538,-0.111
8102135,-0.295,0.0172,-0.0427
8102141,0.0591,-0.2474,-0.2372
8102160,-0.0212,0.0826,0.0646
8102162,0.11,-0.2659,-0.2242
8102171,0.0342,-0.1105,0.0358
8102200,-0.0372,0.0177,0.1693
8102210,0.045,0.0368,0.1502
8102212,0.2899,0.204,0.287
8102214,0.36,0.4798,0.2378
8102230,-0.0648,0.005,0.0245
8102232,0.0756,1.1728,1.2868
8102247,-0.2094,-0.2621,-0.2546
8102249,-0.0625,-0.0489,-0.089
8102263,-0.06,-0.0637,-0.0947
8102305,0.0061,-0.1262,-0.0923
8102307,-0.0081,-0.086,-0.0346
8102311,-0.1381,-0.6528,-0.4028
8102321,-0.2919,-0.4915,-0.4504
8102328,2.2589,1.78,1.9648
8102342,0.6305,-0.2742,-0.0477
8102350,0.0423,-0.0966,-0.1342
8102352,-0.1015,-0.6969,-0.5026
8102362,0.7521,0.7036,0.6722
8102368,-0.0494,-0.0574,-0.0736
8102371,0.1508,0.0265,-0.013
8102389,0.187,0.0921,0.0781
8102404,-0.0002,-0.0626,-0.0472
8102406,0.0341,0.0011,-0.0318
8102408,0.018,-0.0255,-0.0952
8102410,-0.248,-0.2246,-0.0882
8102415,0.2094,-0.6057,-0.4886
8102440,0.5198,0.5327,0.2383
8102450,0.0394,-0.234,-0.323
8102464,-0.0321,-0.0228,-0.042
8102468,0.2049,-0.2802,-0.2725
8102482,0.1165,1.1136,0.9425
8102513,-0.011,-0.1245,-0.2185
8102518,-0.1704,0.3002,0.2995
8102523,-0.6639,-1.1731,-0.5695
8102530,0.4435,0.5838,0.6161
8102532,0.1973,-0.7427,-0.759
8102560,0.5705,0.2171,0.1074
8102567,0.0615,-0.0447,-0.2552
8102587,0.1729,-0.0297,-0.2335
8102592,0.0889,-0.0666,-0.0934
8102594,0.9043,3.3822,3.2176
8102606,0.1466,0.0863,-0.0383
8102608,0.013,-0.0449,-0.0998
8102610,0.0203,0.0443,-0.0558
8102619,1.0921,1.2805,1.2484
8102636,0.0476,0.0377,-0.0277
8102643,0.6676,0.2597,0.097
8102655,0.2375,0.0096,-0.008
8102678,-0.0127,-0.0336,-0.009
8102695,-0.0833,-0.0807,-0.0535
8102697,-0.0413,-0.1869,-0.2257
8102707,0.0244,0.1022,-0.069
8102713,0.2196,-0.4271,-0.4612
8102720,-0.008,0.4023,0.2753
8102726,-0.0031,-0.0068,-0.0588
8102728,0.0903,-0.1296,-0.3162
8102730,-0.2616,-0.2551,-0.2685
8102743,0.0609,-0.1942,-0.2235
8102745,-0.3177,-0.3593,-0.2652
8102751,0.2517,0.1967,0.0818
8102775,-0.1043,0.0238,0.0539
8102777,-0.0255,-0.0995,-0.117
8102779,-0.0793,-0.074,-0.099
8102781,0.0816,0.0112,0.0017
8102783,0.1005,-0.0365,-0.0298
