draw,CXCL8 KO|NEUT,CXCL8 KO|D,IL1B KO|NEUT,IL1B KO|D,TNF KO|NEUT,TNF KO|D,STAT3 KO|NEUT,STAT3 KO|D,JAK2 inhibition|NEUT,JAK2 inhibition|D
330,64.32492674467564,38.115185529683224,100.0,100.0,39.02016262240051,17.936976258026228,7.804932983420166,2.8104799265808555,6.030070532321375,2.1449451567443045
331,68.31648623703055,37.14852822920417,100.0,100.0,34.92512546111636,12.824753601026483,5.5257046830525685,1.5779780824664802,4.157011032192792,1.1749624123263969
332,78.04104353838635,52.2032863578573,100.0,100.0,27.812312663458084,10.586770633763976,8.992039448750411,2.946970770218804,6.808145886999206,2.1958176590938128
333,80.16982870550693,50.49819691335807,100.0,100.0,23.422956012520935,7.165133452665673,7.331522656276823,1.957256693294629,5.275246600281013,1.3857635009385638
334,72.90714739773347,49.81652895551101,100.0,100.0,30.43206232732719,13.894709421640105,5.439558949509138,2.077935757724114,4.112562105465411,1.557509708915994
335,78.69592639464031,57.150576476350956,100.0,100.0,26.04393384769601,11.280698349887064,6.604282532099715,2.48963673165008,4.915066462835682,1.8322085283216216
336,73.97102705119119,48.04271173255883,100.0,100.0,29.43629525988427,11.950957476374525,7.773964089730767,2.6694068491120992,5.572575582266415,1.8839709736972021
337,75.97240468495,48.50768478160202,100.0,100.0,26.87187075597771,9.86768545030513,6.600446542882111,2.062061263192705,4.852580252916083,1.496747916219665
338,76.4244574548106,46.22947954989325,100.0,100.0,27.559683200828488,9.165343600490994,5.526163092324454,1.5276694582973982,4.092156173246487,1.1189596851802763
339,81.78441885500015,60.357193866186755,100.0,100.0,22.394812292145417,8.913484285591732,8.231603827750856,2.9519892557708927,6.244197528398443,2.2085953612337006
340,70.12629340089741,41.76637808455026,100.0,100.0,34.029133065007045,13.614442575653696,7.661174156081129,2.4722932598448044,6.0059740670343364,1.9149079591067375
341,76.96302523971261,51.04608571255497,100.0,100.0,27.06172984848707,10.378378680477606,9.898790178793925,3.3153245368152118,7.296071416130667,2.397555839426424
342,86.26392574272947,61.23499554947275,100.0,100.0,17.494776822520176,5.063516935344392,5.72474342954199,1.504417267450775,4.271045641484294,1.1097829257617264
343,76.22888317240621,53.783638517077705,100.0,100.0,27.616381617624576,12.161703648700584,5.9807206420187775,2.2563652730542616,4.604382226745718,1.7214174901757695
344,62.92029273148536,39.14867494435247,100.0,100.0,39.97865441630726,20.16164290699568,5.056119534186676,1.9790715097517175,3.901903821140573,1.5160738080580383
345,77.24537999488241,47.653004253256114,100.0,100.0,25.624809710058027,8.4576547630294,5.368948496122162,1.498625447909696,4.241334795529883,1.1737946141264333
346,78.55260295517995,55.103108070912675,100.0,100.0,25.499324590932993,10.28930758948361,8.184707340778308,2.9005373938329693,6.399199452138871,2.23966089674813
347,78.58355247579722,52.1990063864989,100.0,100.0,24.30486082430817,8.72228996246922,10.566575246168508,3.3967776764648794,7.94377699452864,2.5038180266456767
348,76.1582504066902,44.3514393540464,100.0,100.0,27.358569124851574,8.589658647139952,7.317755165133166,1.9319004890551827,5.476555125270954,1.4249890959157852
349,81.20388697307757,58.58868829991868,100.0,100.0,22.732764014336347,8.788085110601163,11.057812320631122,3.912152132986746,8.29067428341358,2.8753562063463356
350,81.6606971440805,52.900505107417686,100.0,100.0,22.90335851121147,6.971001312075753,8.167405248443139,2.1941488304718204,6.205605204552322,1.6414717957858649
351,77.4827014066267,42.96264806825649,100.0,100.0,26.51954377552086,7.321702430416299,8.062094305565271,1.8833769788493715,5.9824709805360925,1.373746590742686
352,79.66727479656541,59.254270334949325,100.0,100.0,25.192451906956403,11.110385050560389,9.256768371624702,3.6480346636409533,7.060014651999436,2.7420867507247704
353,79.63579102861635,51.77752278740666,100.0,100.0,23.15322195025109,7.640442209747167,6.998971331674653,2.0244868102320512,5.177068145210861,1.4769288010163195
354,73.04816884344115,39.866599727865406,100.0,100.0,31.06124231697883,9.926867826110175,10.709704113037532,2.8502460899678894,7.622856127789834,1.9785344663866167
355,81.39454920051283,57.0273272497562,100.0,100.0,22.543038142352877,8.112313366457391,6.671090268938618,2.1222668528206534,5.157604232507962,1.622837639294883
356,81.18179089629817,61.023212803190255,100.0,100.0,22.503930839362962,9.533952855622763,7.416202662942506,2.8249454956291054,5.67813533431395,2.138040041793432
357,71.17112918371406,42.50920683862539,100.0,100.0,32.87439417174779,12.791831907133744,9.485544356567077,3.0432039911404973,7.102311166544695,2.238576228764977
358,83.46195311597806,58.21074464967773,100.0,100.0,20.02934909316182,6.466055492354405,8.417253510835332,2.474065933551617,6.404558504715219,1.8537138586788071
359,64.15533969485838,40.47747308502112,100.0,100.0,40.020914722986674,20.224594499177318,6.591109698767649,2.6109837357321086,5.358196582404807,2.105796578601349
360,80.43950289950345,51.79175633424601,100.0,100.0,22.497771143396083,7.049023883147831,10.0844061164023,2.846578946434719,7.285410763658218,2.0115492036057225
361,78.92265309706032,49.53361206139616,100.0,100.0,24.193514968459617,7.7198978940907,6.647984955769082,1.8325068849820658,5.089523614041658,1.3861578992684143
362,79.8211671971258,56.727347393674485,100.0,100.0,23.82765433994344,9.392957849366201,5.582362995855583,1.9217376492668636,4.463032824006352,1.5245579595408842
363,73.68411498869429,41.96029475306021,100.0,100.0,29.86042072518762,9.903689800586402,9.58006097631462,2.6628101279463023,7.1919255151982275,1.9616064934389499
364,75.26449850565187,49.36757352930747,100.0,100.0,29.576936359023808,11.86165783000568,6.972545936464236,2.3453943756056472,5.317435628490519,1.7677857714738288
365,68.59707006134096,41.67114308701658,100.0,100.0,35.882742462800785,15.471414976411513,8.655848997793946,3.00600559338442,6.3741327761253075,2.1781013240258496
366,78.48855835317153,50.707275447042676,100.0,100.0,24.494186610793744,8.379634849267282,6.723957538256475,1.9918991413230502,4.942342810717504,1.4446951434273214
367,75.94089572503147,47.87233988575225,100.0,100.0,27.058578547319478,9.74176644078889,7.129981548356934,2.184936170158036,5.2508952051136255,1.5868338162640327
368,81.20491845658559,60.0237929234845,100.0,100.0,23.359619579670678,9.577803412140307,7.480693938037552,2.733115313136325,5.624840499566519,2.0292391409871824
369,82.7059420271582,54.16611298907059,100.0,100.0,21.807071725267193,6.447408159951761,7.87189931139044,2.0678196929270642,6.192810743140442,1.6051830639081888
370,76.23357623955795,46.37140106803956,100.0,100.0,27.71066787269938,9.365590530762102,8.212067440828818,2.354982235674541,6.112561630783264,1.7247711668091248
371,72.59490756933906,48.984037236497876,100.0,100.0,30.990013108114457,13.998716089697915,4.881385896223311,1.8261936285881908,3.928280016269148,1.460464613619783
372,74.84321167800611,50.349247928888666,100.0,100.0,28.708445512219647,12.069295964692973,5.915053780763602,2.0979752713887967,4.528612550157529,1.5910967531431952
373,63.980127937905685,37.74547503019856,100.0,100.0,40.942791144550974,19.13595129491682,5.977865474075972,2.1241350535656345,4.717867012978272,1.6620594606834738
374,73.0327833480925,43.77478704149451,100.0,100.0,30.067890016617106,11.000783595897733,8.216058600869092,2.508841627363889,6.37355605159573,1.919452535083277
375,77.26213435743881,51.73254225777678,100.0,100.0,26.918582305199823,10.408847859680382,8.703408205728847,2.9191781932082494,6.362944369995915,2.09842011406991
376,70.9914489455355,39.31209613703831,100.0,100.0,32.190454985232485,11.162826086392164,6.790371443664201,1.8918270304664975,5.03404162693405,1.3836987433820225
377,72.66781112602393,39.81689062148261,100.0,100.0,30.24106063997728,9.737134413647686,8.159624721373415,2.163039695464808,5.952308513674131,1.5505143110500774
378,78.25794450010667,51.79103521756934,100.0,100.0,25.832668322882835,9.416796128149452,8.4659540513912,2.6863701441036114,6.290146613454429,1.964082225602426
379,72.27042338647077,51.65625525364086,100.0,100.0,31.440486497674826,15.82579656906099,6.732023610229476,2.8741725845342625,5.195148773210933,2.197270322622402
380,66.40666195204454,34.84035954007029,100.0,100.0,36.174384915890286,13.292535361994018,4.7305171779845505,1.3252757912422974,3.6701321817098287,1.0200313788025772
381,62.4536754067911,32.20862780721547,100.0,100.0,41.481070538809675,16.83783527566166,6.844565308497341,2.055534302399542,5.4316429581657495,1.614081417220059
382,73.18393414905081,46.12671673241023,100.0,100.0,30.475675979719952,12.089657911431706,10.072309163363402,3.3946485230454626,7.238364835741084,2.389606840275338
383,77.49363223650523,52.54806926622546,100.0,100.0,25.428009368851278,9.882911010267915,7.001349517144384,2.3640519240708424,5.11882542608485,1.70554088312328
384,77.63021396545722,50.8358011612934,100.0,100.0,25.625724576499408,9.310287960387454,9.570515791443256,3.056986549242735,7.134810017818594,2.2379556177590243
385,74.87603002920781,45.761079535779004,100.0,100.0,28.759729170317748,10.256346459819621,7.622394298099455,2.2825849358154238,5.715164803753037,1.68705077560114
386,73.53683689184835,51.98775095902221,100.0,100.0,31.94932558467044,15.46504804549701,10.573504528078391,4.404299462661909,7.698952627799349,3.147892059968249
387,82.19954477152275,52.235542576403645,100.0,100.0,21.167171774062332,5.978642928610323,6.739246746751004,1.6825380775756682,5.030437065610771,1.238881775817613
388,63.63443129825478,39.34103957639364,100.0,100.0,39.489494438912565,19.47690500333512,8.304707383279485,3.2477832721869437,5.969071713847085,2.298716414426505
389,73.67919668270004,41.40448316113352,100.0,100.0,29.705622781404294,9.639076435991434,9.005302228118905,2.437271962263221,7.12929906318287,1.9009508530752561
390,80.03070804652197,52.138772810536295,100.0,100.0,23.69637647709901,7.784373491503505,8.521690793390402,2.4696254191363787,6.760552141278509,1.9328145831863042
391,77.82823518073118,59.9310731551168,100.0,100.0,27.284470961423658,13.78420329599116,11.370859996592863,5.183330659092745,8.028480612474976,3.5861399739689492
392,80.84020735616613,58.774495081525735,100.0,100.0,23.25764150804881,9.289151633854043,8.023542242235248,2.8632504708703266,6.032064489831557,2.1230155786924665
393,65.6892332049555,39.50295797182716,100.0,100.0,37.46168911908544,16.964346648945693,5.9311779120946095,2.1051681392886157,4.242195845762675,1.4884539120020857
394,71.6927411246779,45.64298740259943,100.0,100.0,33.36060925020341,14.234903247007901,7.066413300259633,2.4589779581424054,5.209470294613483,1.7894833883959849
395,78.16647733992079,55.07112822350124,100.0,100.0,26.340547071525922,10.907793593659854,6.601781047821175,2.3628663932917404,5.029052841289272,1.7807152889612876
396,80.72866113966532,58.94809510550046,100.0,100.0,23.270123459554682,9.41677851155427,6.3245998801163665,2.2619945582264767,4.857006468668235,1.7198014582644139
397,71.84377321966875,44.53514307394511,100.0,100.0,31.893632675969442,12.843570120559534,5.869333535223875,1.9243713812468144,4.600049624286429,1.4946661876765521
398,84.01924585456054,60.33550322105788,100.0,100.0,21.38950654014654,7.297855868820092,10.591263583279687,3.313748419067386,8.13665454048339,2.4986308538830437
399,76.55682134700872,53.88021430745762,100.0,100.0,27.785775387920207,12.099442731734145,6.157662692180422,2.2935851586682876,4.75085482829416,1.7530909279521056
400,67.920641679281,42.305818034270736,100.0,100.0,35.89953076388296,16.245323082236073,5.186014164908914,1.8591032336015445,3.7853444720883256,1.3442460872195805
401,78.84710204851999,52.65408739529769,100.0,100.0,26.029033622351218,9.501095833588547,8.81275524895383,2.802630828913222,6.700295087354746,2.0976856419095524
402,72.31227429115951,38.15968913523749,100.0,100.0,30.727743234779958,9.48624083552475,6.67224310796064,1.6610951051447276,5.169233140883667,1.2715328447690966
403,77.94202276153597,47.972604635628954,100.0,100.0,25.407258155188018,8.16270597341765,6.381446267295665,1.7476516470942172,5.105754535601381,1.384588893583405
404,75.8618864778017,41.4985100078383,100.0,100.0,28.081962565572628,8.099394441132834,5.6991934658185635,1.3457325031915768,4.308789131179125,1.0060893178928554
405,80.1295744034899,50.45655952134036,100.0,100.0,22.45508044258806,6.814812149812943,6.377780810034162,1.6913296825692203,4.67328624513057,1.2229526181769645
406,79.95593810088944,54.620096851937326,100.0,100.0,23.68421606197193,8.56233458387161,5.8442308366407065,1.8384267112925845,4.218209735863776,1.3114056168172628
407,74.93127868419249,39.81603322490209,100.0,100.0,28.649220992128132,8.161743464742987,7.099358357379881,1.6632664629649518,5.542508687545711,1.2820687988769341
408,76.6828414860057,51.443099784745726,100.0,100.0,25.971501194606393,10.154276992680412,8.020513742986147,2.7323313112605163,5.758879379122961,1.9305670071814163
409,78.22531780026041,56.9638663442982,100.0,100.0,27.800179410814575,12.424145924153363,8.35825617200243,3.251163274436719,6.541777040433283,2.514145265409673
410,80.44018522057937,54.660432623347255,100.0,100.0,23.115449084012575,8.09967604121643,5.818031335966678,1.7786946094826561,4.513077207275673,1.3665960595718785
411,75.86416213621214,51.141658657545705,100.0,100.0,29.382657749236518,12.169836399210777,7.367225382759257,2.5801706037014926,5.784012854088005,2.0034440253070662
412,75.11910111655287,51.38365266273968,100.0,100.0,28.446611329257475,12.217109306074603,8.122581759948844,3.001971085462407,6.289193218624378,2.295504364052825
413,78.18739544199894,54.09092694763816,100.0,100.0,27.57132683212331,11.120949832985616,4.716835086701576,1.6011080534321098,3.5258737772853377,1.187042435397978
414,79.65274158423765,54.788761486535044,100.0,100.0,24.02647904508919,8.916937037872664,9.29113538803864,3.0733533674681457,6.914322389501038,2.24772865643863
415,74.27612726815059,45.37781980113138,100.0,100.0,29.80648468793633,10.887162378068204,9.411871918172176,2.9025131369529333,7.080559830423128,2.145379950049997
416,83.02562297798708,57.90012780456117,100.0,100.0,20.816246608993794,6.882961781171759,7.533291605493031,2.2394587065376115,5.570586754185669,1.6316582556362813
417,80.7389318928215,53.0960701455786,100.0,100.0,23.055855134244794,7.486215893318171,9.263673470185196,2.6831224898178685,7.149601850635278,2.037086479021899
418,78.59733671687863,55.04664206335532,100.0,100.0,24.477595701823105,9.753314007987901,9.550747676023574,3.401206646556354,6.826992086516581,2.3849830817862516
419,76.61021814666921,43.09043982897407,100.0,100.0,26.543138602876258,7.709219417654822,7.727281466769542,1.899151910406227,5.798747991607289,1.403058917583433
420,81.81628515520177,60.775372815926275,100.0,100.0,23.34267106281026,9.490755667257778,11.664662513427848,4.349472301839741,9.150633169621402,3.3522226422202595
421,79.35023042689883,47.70890989708359,100.0,100.0,25.019984321298526,7.341166355615936,7.830230772607094,1.9771985799473146,6.0927302393777865,1.5170893961690024
422,78.68290355941743,55.940698562593404,100.0,100.0,25.920703487339203,10.743063320279356,11.24045939963516,4.174339614337475,8.312381051882134,3.0242327625506715
423,79.12674565297242,48.31854048952172,100.0,100.0,24.690712141410753,7.481021869587224,7.8089440581466825,2.0463025610923613,6.017259316139356,1.5544999771117118
424,73.11816231711533,47.09967526761872,100.0,100.0,31.542235390261332,13.105513908049993,7.254090988719741,2.496328111892643,5.503512494387353,1.8707489544500078
425,66.64625791707921,40.98755763612032,100.0,100.0,37.788573017164005,17.43293489007629,6.820578337939809,2.481219376636079,5.2141263807851,1.876240052695588
426,75.65923142579616,53.268680681436905,100.0,100.0,29.251449923035132,13.166004389452745,9.785405522755408,3.825575724453145,7.606898725381472,2.9307953355588445
427,72.02676630695981,45.26346081911854,100.0,100.0,30.65365901593785,12.43155025556102,9.139851453726122,3.129509934023522,6.687420174052605,2.2498574314432473
428,75.04975582627176,46.39673744048578,100.0,100.0,29.23969406552388,10.626949696539489,8.131646719594766,2.483762647292098,6.095188729601819,1.833512501338963
429,68.90029954573671,44.87019248281485,100.0,100.0,34.7453459179229,16.360694488673044,8.125296387247015,3.1467617596314,6.339417068271858,2.4262313273496927
430,80.64305831512455,50.42366934272376,100.0,100.0,23.72743739012,7.058609234308843,7.6009325891757795,1.968756555483564,5.693720705034777,1.4525455174377533
431,74.98403991886593,52.683462832869246,100.0,100.0,29.774711663411914,13.606431378481155,7.793669923472956,3.044139557518444,5.820023420822807,2.243980056625783
432,74.56025810219872,50.56877865284902,100.0,100.0,28.44590709543161,12.185358318444994,6.693865544143096,2.442936132022,5.213333076459403,1.8836345423551282
433,74.58897910010006,45.09804680406414,100.0,100.0,29.425704840072754,10.448842682104742,7.5496294787353975,2.23419710603171,5.547618120837161,1.617079515296349
434,83.60057335826761,61.04688725952363,100.0,100.0,20.691711919535305,7.425242609849203,9.57615367063701,3.1530761452236655,7.516175567386584,2.4375557750462185
435,76.51702970712564,53.40459259599542,100.0,100.0,26.788339104380356,11.402889361570168,6.515041719448655,2.392699430886769,5.038038797384326,1.831944533831531
436,77.6389110094071,50.3425688323496,100.0,100.0,26.993030435438893,9.743785696072404,8.784056804796103,2.7349239369212075,6.8810450673463475,2.11207410473071
437,78.07482636460155,53.18925639205388,100.0,100.0,25.658317706693158,9.920469695607526,6.217364472382858,2.0715863397095524,4.732094720146563,1.560226637695905
438,74.9142198321272,52.748111181208124,100.0,100.0,28.804576775707723,13.136976584360017,9.705604874783525,3.8628183033583396,7.051343938529309,2.7576261532091473
439,82.2612455382476,60.69932938195699,100.0,100.0,22.197693448109533,8.677686793786288,7.342006047400817,2.5711725956822584,5.549335257187904,1.9192507656561775
440,76.8765455894656,48.08041214769706,100.0,100.0,26.514684676957444,9.13250264809734,7.703281395558759,2.271978556112142,6.177213570998886,1.8008890414189294
441,78.72911369344482,47.0680204824759,100.0,100.0,23.56925699260144,6.897570778130491,5.634165734111596,1.4141204720625078,4.309718306159227,1.0704434999777468
442,75.75629720787927,47.972441271802666,100.0,100.0,27.33216568870278,9.989909952303222,8.741930572805934,2.7489630162169765,6.448041480750577,1.993284814084717
443,77.02969921198182,54.01541244134822,100.0,100.0,26.44635315690086,11.18557348200534,5.003006410837529,1.811326064678842,3.8331386382648436,1.3769612086032335
444,74.48629860098622,45.18626300102684,100.0,100.0,29.253836205467387,10.455221802270554,9.58930851979407,2.9078043793905217,7.315711920076195,2.1801723355289515
445,71.70228576225004,45.59629089463058,100.0,100.0,31.65925090118168,13.286904934216127,8.674395523735445,3.046010682412126,6.657289118432641,2.304679366579665
446,80.86944182400782,53.08488289537727,100.0,100.0,22.91784829411022,7.371598335811569,7.817837572826958,2.2196872873585516,6.161025435186773,1.7270518103544297
447,80.28399152587826,53.41111803605334,100.0,100.0,23.32757442213219,7.889991196430135,6.5409684823239385,1.9323508103439524,4.956453998122434,1.4469644853389196
448,75.60118851549502,48.289218326329944,100.0,100.0,27.532749043232517,10.273906425569956,10.432330032063708,3.391218282360753,7.546105614068221,2.4007841125747276
449,70.93048575193872,43.45738657900801,100.0,100.0,32.71645199816688,13.281884240533525,6.632817874570329,2.188695967823262,4.822868351827614,1.5710434393298778
450,70.52262803714093,46.266097980742295,100.0,100.0,33.75728740529781,15.497863992737226,7.759232172737429,2.9384466998024883,6.022501988252527,2.2543698680099866
451,75.45367733010305,48.76451837785601,100.0,100.0,27.775114468025784,10.640177334812817,8.912682589344566,2.9405475637133582,6.370064912184736,2.0630831422085327
452,74.70021192243618,44.30756698453083,100.0,100.0,28.517847504077555,9.70628484013092,7.885212042797418,2.254535804215818,5.965351153262777,1.6805985674746782
453,73.04100645128531,44.06547993021407,100.0,100.0,30.10112274436968,11.12835923684916,9.731022282149526,3.0392837438626086,6.99275974593625,2.1394155677789017
454,75.53312845025091,51.03520310975092,100.0,100.0,28.853760469260735,12.04326870132405,9.28793131711907,3.3413428648776278,6.911834273051398,2.4455321222609405
455,76.24059246473608,47.87957023817382,100.0,100.0,26.910404099504802,9.53531025458344,6.035713884261018,1.8056915162179443,4.615841633339013,1.3664407836979198
456,76.77367592425735,48.78521408122769,100.0,100.0,26.359969006770267,9.350935601358113,7.835842883343103,2.391509589870622,6.063730872863937,1.8262612243318377
457,66.90542566686715,42.52697807246795,100.0,100.0,36.830262530496505,17.586852952779008,7.778477988101818,2.9947028448230717,5.970639566594449,2.271304856709877
458,71.8650370517323,43.999602453966006,100.0,100.0,31.41392773764067,12.348853512993651,5.600762495564082,1.7922958278961176,4.405099699824477,1.3976391161350188
459,77.99921270229781,53.66174492912964,100.0,100.0,26.887678425470362,10.724301333550201,10.776277045863248,3.7953980628489536,8.406932566770953,2.910842004677927
460,67.73411530158512,34.29845395070724,100.0,100.0,36.178280424155574,12.354940681890502,6.376338933400683,1.6654335847701707,5.040871780220691,1.3028889265764843
461,72.47199992493279,49.27067082767906,100.0,100.0,32.52372999075826,15.09745372735214,8.618790867379856,3.362549262432235,6.1684654485179236,2.367853911407569
462,78.95059649895911,50.99754111359312,100.0,100.0,25.102618895749995,8.508417382817035,8.58960950063783,2.5410593729955244,6.697358217314575,1.9528095230346487
463,76.79271518435118,46.763542020547064,100.0,100.0,26.722138691180486,8.82614562959253,5.22987255667795,1.4437967335413804,3.910319639086035,1.0687383252143468
464,74.9270110845606,48.70238576931292,100.0,100.0,28.881588797569112,11.427598288157926,8.412434250262235,2.8353949331758943,6.052180900461068,2.0056146650972773
465,79.0542548241008,55.12106091057856,100.0,100.0,24.703495378497742,9.646587746819879,5.991195695745288,2.0317758378138984,4.767865977275465,1.6031249877675902
466,76.0738039660271,52.83004857589746,100.0,100.0,28.20817100258255,12.157852926264667,5.16095779115725,1.8808367497489042,3.9173538111721085,1.4158237300352705
467,81.19570402694983,53.98509748176895,100.0,100.0,22.173639591992256,7.18500279373494,6.373416133312748,1.8159884156328854,4.749025519077,1.3365695693110524
468,71.63381132867903,43.67684498848624,100.0,100.0,31.168870117709456,12.207845327067124,6.022758133260597,1.9299947657491878,4.468571612996952,1.4160412480681894
469,79.91419981599384,57.55327570438704,100.0,100.0,23.350726438692483,9.405563464230616,9.38624772730271,3.4097487591769227,7.196094862159508,2.574508088069627
470,72.15933168985148,45.948143967241165,100.0,100.0,32.33861135908319,13.55136350285424,8.673459462485845,3.0207757384361322,6.271905105131037,2.1475622945439476
471,79.96652968443192,56.899607817883236,100.0,100.0,22.637031647269033,8.82358036831905,5.216841304191533,1.7877959216552997,4.152662130598095,1.4126794754938166
472,71.70611278968721,44.23683977072118,100.0,100.0,31.31804509772018,12.490511307470953,8.546891906060406,2.842237267539194,6.730262454847081,2.2088380783404693
473,69.94709295710797,46.60313691341078,100.0,100.0,34.48057118460177,16.48170310197752,7.355542651989088,2.8911478670791357,5.563438399729725,2.161372855655319
474,73.74815819397674,40.45445842915173,100.0,100.0,30.011197811482948,9.395629539455063,6.524977738986504,1.6601129729526543,4.863645459279797,1.2212568188112227
475,83.49410736284963,58.585348823025704,100.0,100.0,20.346660078255606,6.667144035019623,10.2820745039653,3.1054095982535834,7.857576669869659,2.329228600934452
476,70.14675538484096,41.25589686764622,100.0,100.0,32.9526361500981,12.808165019412598,6.565472036556031,2.057015694674502,4.707841780645062,1.4551409669695814
477,80.66828611342282,59.004129368377,100.0,100.0,23.721781218990923,9.687353044414849,7.823096937713103,2.844043053266365,5.894262962098196,2.1146635086837007
478,73.89355799387035,44.010517941108255,100.0,100.0,29.452417797610188,10.389367448090148,7.273579495665339,2.1319484981062065,5.7439978608261,1.6642113682500237
479,67.4494386480015,39.74021042334517,100.0,100.0,37.011033755355015,15.754147105521954,8.397702739588297,2.834957094936452,5.988620520576071,1.9870653537549465
480,78.90337479242132,52.26050477994764,100.0,100.0,24.655840179504718,8.740958927453269,5.295053456402399,1.6101306872380095,3.903155712878026,1.1748625734350093
481,69.73578098732291,35.543236349110884,100.0,100.0,33.11431942450582,10.592921266372135,6.328303497114773,1.5910199502957467,4.8747486212212365,1.2115040371301955
482,74.05969565946239,53.70935698997447,100.0,100.0,30.51531122191401,15.144575153363803,5.798535819544393,2.4405079424049014,4.371263524814406,1.8237889777738214
483,68.10643047426758,37.706879085141175,100.0,100.0,35.59929533155587,13.546525211753458,8.151329434854604,2.4539206031725103,5.925401174989309,1.7541024217844203
484,78.98557020741418,53.82010986153909,100.0,100.0,25.34786512562075,9.525479025312322,8.64105706107744,2.8492045585270853,6.211415664775977,2.0122131121954934
485,69.44596057555172,38.202160396970406,100.0,100.0,33.727063541397165,12.158336835732186,4.987515563865186,1.4076075427899015,3.8449474571283337,1.0758616710177527
486,85.11015203588812,61.73376898750723,100.0,100.0,18.225648884355884,5.918158892235226,6.2720051341307315,1.853647636667044,4.57588838433206,1.3353508110371726
487,68.76140357022041,44.5689895223103,100.0,100.0,34.02002203844816,15.849202627456716,9.010300824239225,3.490936321745297,6.481631946827637,2.4691985621830836
488,78.0913013506919,54.78659099290893,100.0,100.0,26.054393904716555,10.696822326058108,6.227351347164145,2.2077642410258447,4.8721251286361955,1.7113364964482902
489,74.19107624935835,43.9143197049932,100.0,100.0,30.29772736119113,10.58614130386789,11.299969248849784,3.3535916466716054,8.228612515379218,2.384027938711686
490,77.72696049002373,49.13628802192191,100.0,100.0,26.322025194177414,8.999664811976126,6.25534200951906,1.813666326105956,4.871635706445532,1.3978264062641133
491,74.52583124182827,47.397822470336635,100.0,100.0,29.922077858545705,11.622468838293653,7.906268289134166,2.5760525186867334,6.1742795629843865,1.9865420718008342
492,67.8376274765273,39.08028099098003,100.0,100.0,36.020797177964305,14.61994392848135,7.0460976497400685,2.2535028932740953,5.627091377041237,1.7811800960261137
493,77.13895916401809,56.02765308943706,100.0,100.0,26.91124755068689,12.20647205119505,8.142090017323289,3.238664348583975,6.316014622126209,2.482590155651987
494,68.34545219473758,44.22854719842215,100.0,100.0,35.65386901992779,16.910211298556575,7.1178744872728235,2.7376673256347517,5.353320193123179,2.035194621381897
495,76.19635832078991,54.66550940111263,100.0,100.0,26.6729787143957,12.051222218075331,6.56847313484108,2.5799609192215023,4.911402862289583,1.9085439129929105
496,77.87323247725641,56.84744764664631,100.0,100.0,25.392151960950738,11.299856380830741,8.722623263782936,3.45346126010736,6.397706494839895,2.494596186367015
497,66.93791947813904,38.92863588394745,100.0,100.0,36.41609716032976,15.27696708612083,3.976449677599403,1.2870088979145322,2.996235956193938,0.9631056943049332
498,75.82050717717746,54.28930916194725,100.0,100.0,28.06675218620095,12.875389842881745,8.480477409092712,3.390650042960597,6.479853133464742,2.557213644950229
499,74.56848171091627,39.467949857072206,100.0,100.0,28.536845898191487,8.155474729536838,5.875387168577273,1.369055617438264,4.5094387112105565,1.039206647392954
500,71.20282034334633,47.865989847492585,100.0,100.0,32.36212418500406,15.086317648921044,11.436747700592974,4.57579116809087,8.37996859474156,3.284774471816354
501,77.42539483260227,48.64561987736177,100.0,100.0,26.676157764043616,9.130585019245686,8.221199012352487,2.4142490935673333,6.2334061531926,1.8029292952611686
502,77.48087272676018,56.745672035356186,100.0,100.0,27.664677788796677,12.726720582644347,7.590013426188403,3.0366269376650323,5.574560202826085,2.2014765395258262
503,66.820670480902,34.01792996261076,100.0,100.0,36.18525346173812,12.675949282510624,5.409364354461498,1.4428601868865076,4.104674222824634,1.0838932435863202
504,82.27720506062558,63.22381231049916,100.0,100.0,22.845156711554747,9.881266899282881,9.43123595300831,3.7129958322671186,6.911916979030686,2.676028412619613
505,68.81358748461106,38.42644667293587,100.0,100.0,34.32927743633548,12.880499538441526,5.825097562954151,1.7193460800496774,4.474814474573286,1.3075817070539175
506,65.13919055784025,41.38701289554191,100.0,100.0,38.64508635995296,19.225745023253225,8.66075605349722,3.459189282621433,6.249477870830944,2.4571445849622897
507,71.71165739615424,46.11602676072791,100.0,100.0,33.18397905083942,14.359434003627047,8.529950723016732,3.0522173051860113,6.498071547546813,2.2924610957605007
508,75.83743713807111,48.027418408474155,100.0,100.0,26.981103150731546,9.811791784115343,6.532124709385045,2.016141293909113,4.961430291073898,1.5137610805931345
509,65.29286644823584,35.249027356452714,100.0,100.0,37.852027592554634,14.983558742034308,6.3585411267787055,1.9270466346569703,5.012433332483901,1.5040239267005373
510,80.28764826351241,51.13759222340819,100.0,100.0,22.25885850333913,6.852912398789623,6.682236285645338,1.806734129797083,5.184557377909904,1.3855703791824214
511,71.59225404494389,45.13791135679048,100.0,100.0,33.271470012994044,13.999183979128759,4.426554480817546,1.4895350091591153,3.4852792242312636,1.1651813412398626
512,81.13404903608938,57.4357405091606,100.0,100.0,22.51343617531687,8.354826907216317,8.922614774730675,2.9822604889450655,6.532565737158713,2.1459339551971324
