Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Pathways in cancer,139/531,4.985870438356498e-07,4.177350907812201e-06,0,0,1.6764609639089527,24.32794257562028,RB1;SPI1;CSF3R;ETS1;EDNRA;RASSF5;PIM1;EP300;PRKACB;IL6R;IFNAR2;PDGFRA;MAP2K1;IL4R;PRKCB;TPM3;WNT5A;PGF;RUNX1;EML4;COL4A2;IL23A;CCNE1;COL4A1;COL4A4;COL4A3;IFNAR1;EPAS1;TCF7;PDGFB;TGFA;CSF2RB;RASGRP2;STK4;HIF1A;RASGRP1;RASGRP4;HSP90B1;PLD2;RASGRP3;BCL2L11;TPR;PLCG2;HMOX1;PMAIP1;STAT5A;ZBTB17;JUN;FZD2;TGFB1;FZD5;GADD45B;GADD45A;TGFB3;FN1;NFKB1;NFKB2;NFKBIA;IL6;LPAR6;CDK2;MDM2;GRB2;CALM1;IL7R;NFE2L2;ITGB1;CDKN1A;CXCL8;LAMC2;BRCA2;CASP7;GNGT2;CASP8;CASP3;RAC2;BDKRB2;ITGAV;POLK;JAK3;ARHGEF11;EDN1;APAF1;CHUK;GSTO1;IFNGR1;IL15;MMP1;IFNGR2;NCOA3;MMP9;CCNA2;PLCB3;TRAF4;IFNG;TRAF3;RARB;BIRC5;ITGA6;ARHGEF1;SOS1;PLCB2;SOS2;BIRC2;PPARD;BIRC3;PTGER4;CAMK2D;RALB;ROCK1;LAMA1;LEF1;GNAI3;CXCR4;PTGS2;CBL;ADCY7;GNAI2;GNA13;GNG5;STAT4;E2F3;BAK1;BID;IL12RB1;LAMB3;STAT1;STAT2;TXNRD1;STAT3;PML;VEGFA;RAD51;APC;IL2RA;IL2RB;FAS;BAX;F2RL3
KEGG_2021_Human,Human immunodeficiency virus 1 infection,67/212,5.50146575297018e-07,4.488037851107252e-06,0,0,2.172163442911215,31.30756785141697,CGAS;CD3G;CD3E;CD3D;TNF;TBK1;GNGT2;CASP8;CASP3;CHEK1;CFL1;RAC2;BTRC;CCR5;MAP2K3;PDIA3;MAP2K1;CHUK;PRKCB;FBXW11;AP1B1;HLA-B;TAP2;TAP1;HLA-A;IRAK4;HLA-F;TNFRSF1B;HLA-G;TAPBP;TNFRSF1A;TLR2;GNAI3;CXCR4;ITPR2;SAMHD1;GNAI2;CCNB2;PAK1;CCNB1;GNG5;PLCG2;BAK1;BID;PAK2;APOBEC3D;JUN;APOBEC3G;APOBEC3H;LIMK2;NFKB1;MAPK12;BST2;NFKBIA;CD4;STING1;APOBEC3A_B;CDK1;FAS;BAX;CALR;CD247;CALM1;APOBEC3A;MYD88;APOBEC3B;ATR
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,62/193,7.693342158792052e-07,6.115220690321888e-06,0,0,2.223583306248298,31.30302843380478,RB1;CD86;CDKN1A;CSF2;CXCL8;CXCL1;CXCL3;CXCL2;ICAM1;PREX1;ZFP36;TBK1;GNGT2;CASP8;CASP3;EP300;CCR5;IKBKE;IFNAR2;MAP2K1;CHUK;IFNGR1;HLA-B;HLA-A;TYK2;HLA-F;TICAM1;HLA-G;TNFRSF1A;HCK;TRAF3;MAPKAPK2;IRF7;IRF9;IFNAR1;SRC;TCF7;LEF1;PDGFB;ITPR2;PTGS2;HIF1A;PIK3R5;GNG5;PLCG2;E2F3;BAK1;BID;MICB;CCR1;JUN;STAT1;STAT2;STAT3;NFKB1;MAPK12;VEGFA;NFKBIA;IL6;FAS;BAX;CALM1
KEGG_2021_Human,Malaria,24/50,8.370201746513647e-07,6.486906353548077e-06,0,0,4.317499233833895,60.416570039675655,IL10;CD40;CSF3;CXCL8;CR1;TGFB1;VCAM1;KLRB1;TGFB3;ITGB2;ITGAL;TNF;THBS1;SELE;ICAM1;IL6;KLRK1;IFNG;IL1B;KLRC4-KLRK1;TLR9;CCL2;MYD88;TLR2
KEGG_2021_Human,Th1 and Th2 cell differentiation,36/92,9.864272579272422e-07,7.458352437986464e-06,0,0,3.011626009627152,41.64830689143388,MAML2;CD3G;CD3E;CD3D;HLA-DMB;TBX21;STAT4;HLA-DOA;IL12RB1;JAK3;HLA-DQA1;STAT5A;JUN;IL4R;CHUK;IFNGR1;STAT1;IFNGR2;TYK2;RUNX3;MAPK12;NFKB1;NFKBIA;ZAP70;CD4;IFNG;LCK;IL2RA;IL2RB;HLA-DRA;PRKCQ;CD247;NFKBIE;LAT;HLA-DQB1;NFKBIB
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,38/100,1.1803759509841891e-06,8.712298685835682e-06,0,0,2.871889400921659,39.20036433267787,CXCL8;SERPINE1;TNF;AGER;ICAM1;CASP3;PIM1;PLCG2;CCL2;STAT5A;EGR1;JUN;EDN1;TGFB1;VCAM1;PRKCB;TGFB3;NOS3;STAT1;PRKCD;STAT3;FN1;SELE;NFKB1;MAPK12;VEGFA;DIAPH1;IL1A;IL6;PLCB3;COL3A1;COL4A2;COL4A1;COL4A4;IL1B;COL4A3;BAX;PLCB2
KEGG_2021_Human,Type I diabetes mellitus,21/43,2.8436104138275056e-06,2.050044716945411e-05,0,0,4.461963967224132,56.98122545934086,CD86;CD80;PRF1;HLA-B;GZMB;HLA-A;HLA-F;TNF;HLA-G;HSPD1;IL1A;HLA-DMB;IFNG;IL1B;CD28;LTA;FAS;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DQB1
KEGG_2021_Human,Antigen processing and presentation,31/78,3.723029833374547e-06,2.6230437462411583e-05,0,0,3.0872297957276937,38.59337554889764,CIITA;IFI30;TNF;CTSS;HLA-DMB;KLRC1;HLA-DOA;HLA-DQA1;PDIA3;CD74;HSPA8;KLRC2;NFYA;HSPA4;HSPA6;HLA-B;TAP2;TAP1;HLA-A;HLA-F;HLA-G;TAPBP;CD4;IFNG;CD8A;RFX5;PSME2;HLA-DRA;KLRD1;CALR;HLA-DQB1
KEGG_2021_Human,Allograft rejection,19/38,5.427536635301471e-06,3.657687732485774e-05,0,0,4.672634271099744,56.65113558439872,CD86;IL10;CD40;CD80;PRF1;HLA-B;GZMB;HLA-A;HLA-F;TNF;HLA-G;HLA-DMB;IFNG;CD28;FAS;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DQB1
KEGG_2021_Human,Primary immunodeficiency,19/38,5.427536635301471e-06,3.657687732485774e-05,0,0,4.672634271099744,56.65113558439872,CD40;CIITA;TNFRSF13B;TAP2;TAP1;CD3E;CD3D;CD79A;ZAP70;CD4;PTPRC;CD8A;LCK;CD19;RFX5;BLNK;ICOS;IL7R;JAK3
KEGG_2021_Human,Protein processing in endoplasmic reticulum,54/171,6.801372865015806e-06,4.486011889691277e-05,0,0,2.165283052194648,25.76337371503271,ERO1A;NGLY1;UBE2D1;SEC61A2;SEC61A1;MAN1A2;SEC61G;FBXO6;UBXN4;MAP3K5;SEC63;PDIA3;SSR3;PDIA6;CKAP4;ERN1;DNAJC3;DNAJC1;SELENOS;DDIT3;DNAJC5;DNAJB11;MMP24-AS1-EDEM2;PPP1R15A;RPN2;SAR1A;DERL3;SEL1L;RRBP1;HSP90B1;UBE2J1;LMAN1;GANAB;HSPH1;BAK1;UGGT2;SEC23B;UGGT1;TXNDC5;EDEM3;HSPA8;XBP1;SEC24A;EDEM1;EDEM2;HSPA6;NPLOC4;DNAJC10;BAX;HYOU1;CALR;P4HB;SEC24D;NFE2L2
KEGG_2021_Human,Cell adhesion molecules,48/148,9.724980980877754e-06,6.280716883483549e-05,0,0,2.2503610315186244,25.970995001457688,CD86;ITGB1;CD40;ITGAM;NLGN2;SELPLG;CD80;SDC3;ITGB2;ICAM3;ITGAL;ICAM1;CLDN22;SPN;CDH3;HLA-DMB;CTLA4;NRCAM;ITGAV;CD58;HLA-DOA;ICOS;TIGIT;HLA-DQA1;VCAM1;ITGA4;HLA-B;HLA-A;HLA-F;HLA-G;SELE;CD2;VCAN;CD4;PTPRC;SELL;CD6;CD8A;CLDN14;CLDN7;CD28;HLA-DRA;CD226;ITGA6;PDCD1;CD22;NECTIN2;HLA-DQB1
KEGG_2021_Human,Hepatitis C,50/157,1.1302641081908404e-05,7.150650480391032e-05,0,0,2.191090414130155,24.95755869067509,RB1;CDKN1A;TNF;CLDN22;TBK1;CASP8;CASP3;IKBKE;YWHAH;IFNAR2;MAP2K1;RSAD2;APAF1;CHUK;TYK2;TICAM1;PIAS1;TNFRSF1A;IFNG;OAS1;CLDN14;OAS2;TRAF3;OAS3;CLDN7;IRF7;SOS1;SOS2;IRF9;IFNAR1;RNASEL;PPP2CA;SOCS3;E2F3;BAK1;BID;LDLR;STAT1;MX2;STAT2;MX1;STAT3;CFLAR;NFKB1;NFKBIA;CXCL10;CDK2;BAX;FAS;GRB2
KEGG_2021_Human,Viral myocarditis,25/60,1.197856604239184e-05,7.426710946282941e-05,0,0,3.3400431052010897,37.85067665748343,CD86;CD40;LAMA1;CD80;ITGB2;PRF1;ITGAL;ICAM1;CASP8;HLA-DMB;CASP3;RAC2;ABL2;FYN;HLA-DOA;BID;HLA-DQA1;HLA-B;HLA-A;HLA-F;HLA-G;CD28;HLA-DRA;EIF4G3;HLA-DQB1
KEGG_2021_Human,Hepatitis B,51/162,1.3293711821596573e-05,8.080491499401837e-05,0,0,2.154465621342593,24.190812750628183,RB1;CDKN1A;CXCL8;TNF;IFIH1;TBK1;CASP8;CASP3;EP300;IKBKE;JAK3;MAP2K3;MAP2K1;TICAM2;APAF1;CHUK;PRKCB;IRAK4;TYK2;TICAM1;MMP9;CCNA2;CCNE1;TRAF3;IRF7;BIRC5;SOS1;SOS2;IFNAR1;CREB5;TLR2;SRC;STAT4;E2F3;BID;STAT5A;JUN;TGFB1;TGFB3;STAT1;STAT2;STAT3;NFKB1;MAPK12;NFKBIA;IL6;CDK2;BAX;FAS;GRB2;MYD88
KEGG_2021_Human,Necroptosis,50/159,1.662249622625646e-05,9.909565057960584e-05,0,0,2.1506238952950087,23.667086023231374,H2AX;TNFAIP3;PYGL;TNF;CASP8;FTH1;TNFSF10;CASP1;DNM1L;GLUL;JAK3;IFNAR2;ZBP1;TICAM2;PLA2G4D;RIPK3;IFNGR1;PLA2G4E;IFNGR2;TYK2;TICAM1;TNFRSF1A;IL1A;IFNG;IL1B;PGAM5;PPID;BIRC2;IRF9;FTL;IFNAR1;BIRC3;CAMK2D;VPS4B;MACROH2A2;MACROH2A1;STAT4;NLRP3;TRPM7;BID;STAT5A;MLKL;STAT1;STAT2;STAT3;CFLAR;CYLD;H2AC20;BAX;FAS
KEGG_2021_Human,Small cell lung cancer,33/92,2.3803301284106047e-05,0.00013922685656741273,0,0,2.617563287313523,27.86575756821489,ITGB1;RB1;CDKN1A;LAMA1;LAMC2;PTGS2;CASP3;ITGAV;E2F3;POLK;BAK1;ZBTB17;APAF1;CHUK;GADD45B;LAMB3;GADD45A;FN1;NFKB1;NFKBIA;COL4A2;TRAF4;CCNE1;COL4A1;TRAF3;COL4A4;COL4A3;CDK2;RARB;BAX;ITGA6;BIRC2;BIRC3
KEGG_2021_Human,Intestinal immune network for IgA production,21/48,2.431216685396813e-05,0.0001395698467542615,0,0,3.634568603291947,38.61559639017898,CD86;IL10;CD40;TGFB1;TNFRSF13B;ITGA4;IL15;CD80;TNFSF13;CXCR4;TNFSF13B;IL6;HLA-DMB;CD28;TNFRSF17;HLA-DRA;LTBR;HLA-DOA;ICOS;HLA-DQA1;HLA-DQB1
KEGG_2021_Human,Cell cycle,41/124,2.5256580572592605e-05,0.00014235527231824924,0,0,2.3136492208467843,24.493271221450257,RB1;CDKN1A;CCNH;BUB1B;TTK;SMC3;PKMYT1;CDC20;CCNB2;CCNB1;FZR1;ORC6;CDC45;PTTG1;CDC27;CHEK1;EP300;E2F3;BUB3;E2F4;BUB1;YWHAH;ZBTB17;TGFB1;GADD45B;GADD45A;TGFB3;PLK1;CDC7;CDC6;CDC25A;CDC25B;CCNA2;MAD2L2;RBL1;CCNE1;CDK2;CDK1;MDM2;ATR;MAD2L1
KEGG_2021_Human,Apoptosis,45/142,3.471976059862118e-05,0.00019219867474236724,0,0,2.173492788227412,22.3178620461086,HRK;BCL2A1;CTSZ;PRF1;ITPR2;CSF2RB;TNF;CTSS;LMNB2;LMNB1;TUBA1C;CASP7;BCL2L11;CASP8;CASP3;TNFSF10;PMAIP1;BAK1;BID;CTSC;MAP3K5;MCL1;DAXX;MAP2K1;JUN;PARP3;PARP4;GADD45B;APAF1;CHUK;GADD45A;PDPK1;GZMB;CFLAR;NFKB1;TNFRSF1A;ERN1;NFKBIA;DDIT3;BIRC5;BAX;FAS;BIRC6;BIRC2;BIRC3
KEGG_2021_Human,p53 signaling pathway,27/73,6.926107125653735e-05,0.0003766830191145014,0,0,2.7443686302676062,26.28454060591621,CDKN1A;STEAP3;CD82;SERPINE1;THBS1;CCNB2;CCNB1;CASP8;CASP3;CHEK1;SESN2;PMAIP1;BID;GTSE1;RRM2;APAF1;GADD45B;GADD45A;SHISA5;TP53I3;CCNE1;CDK2;CDK1;MDM2;BAX;FAS;ATR
KEGG_2021_Human,Human papillomavirus infection,86/331,9.35909758451781e-05,0.0005002276295173313,0,0,1.6490434412467188,15.297477784675946,RB1;ITGB1;CDKN1A;MAML2;ITGB3;LAMC2;TCIRG1;TNF;OASL;TBK1;CASP8;IBSP;CASP3;EP300;ITGAV;ITGB6;PRKACB;IKBKE;IFNAR2;PRKCI;ATP6V0B;MAP2K1;TBP;CHUK;ITGA4;WNT5A;ITGA1;HLA-B;HLA-A;TYK2;HLA-F;TICAM1;HLA-G;TNFRSF1A;CCNA2;PKM;RBL1;COL4A2;CCNE1;COL4A1;TRAF3;COL4A4;MFNG;IRF1;COL4A3;COL6A3;COL6A6;ITGA6;COL6A5;ITGA5;SOS1;SOS2;IRF9;IFNAR1;CREB5;PTGER4;ATP6V1A;LAMA1;TCF7;PTGS2;THBS1;PPP2CA;PPP2R3C;SPP1;BAK1;ATP6V1D;FZD2;FZD5;LAMB3;CSNK1A1;STAT1;STAT2;MX2;MX1;FN1;ISG15;NFKB1;VEGFA;APC;PSMC1;CDK2;MDM2;FAS;BAX;GRB2;ATR
KEGG_2021_Human,Staphylococcus aureus infection,32/95,0.00012633290930079256,0.0006637830827668762,0,0,2.3758273798205343,21.326828294704097,C1QB;C1QA;ITGAM;SELPLG;C1R;ITGB2;C5AR1;PTAFR;FPR1;FPR3;FPR2;ITGAL;FCAR;ICAM1;C2;FCGR3A;FCGR3B;HLA-DMB;C3AR1;HLA-DOA;FCGR1A;CAMP;HLA-DQA1;IL10;FCGR2A;KRT17;KRT16;HLA-DRA;FCGR2C;CFB;HLA-DQB1;C1QC
KEGG_2021_Human,Cytosolic DNA-sensing pathway,23/63,0.0002909099379755222,0.0015030346795401,0,0,2.6863869132290183,21.87389692562637,ZBP1;CHUK;RIPK3;CCL4L1;CCL4L2;CGAS;ADAR;NFKB1;NFKBIA;CXCL10;IL6;TBK1;AIM2;STING1;IL1B;CCL5;CCL4;CASP1;IRF7;POLR3G;POLR2H;IKBKE;NFKBIB
KEGG_2021_Human,Salmonella infection,66/249,0.0003179993657750574,0.0016160623506601,0,0,1.6909892724937674,13.618316444245718,CYFIP2;CXCL8;FHOD1;GCC2;TNF;TUBA1C;TUBB6;CASP7;CASP8;CASP5;TUBB3;KIF5B;CASP3;CASP4;TNFSF10;CASP1;KPNA3;KPNA1;DYNC2H1;MAP2K3;ACTR3;ACTR2;MAP2K1;RIPK3;CHUK;RHOG;RHOH;IRAK4;TNFRSF1A;IL1B;TLR9;EXOC5;TLR6;PFN1;NAIP;BIRC2;TLR2;ARL8B;BIRC3;TCF7;LEF1;NLRC4;MYL12B;HSP90B1;PAK1;CYTH4;NLRP3;NCKAP1L;CD14;BAK1;CYTH1;JUN;MLKL;M6PR;ARPC5;NFKB1;MAPK12;NFKBIA;IL6;PTPRC;ARPC2;ARPC3;PLEKHM2;BAX;RAB5A;MYD88
KEGG_2021_Human,Shigellosis,65/246,0.0003855893314622337,0.0019279466573111,0,0,1.6834920690472517,13.23348951248846,ITGB1;CSF2;CXCL8;UBE2D1;CGAS;TNF;HK2;HK3;TBK1;CAPNS1;CASP4;CASP1;BTRC;ACTR3;ACTR2;CHUK;IL1R1;FBXW11;ACTN1;PRKCD;WIPI1;TNFRSF1A;PLCB3;IL1B;HCLS1;PRKCQ;ARHGEF2;UBE2V1;ITGA5;PFN1;PLCB2;NAIP;PPID;VCL;ROCK1;SRC;ITPR2;BCL10;NLRC4;MALT1;MYL12B;CYTH4;CCL5;PLCG2;NLRP3;CD14;CYTH1;ATG5;JUN;BNIP3;GLMN;ARPC5;NFKB1;MAPK12;NFKBIA;DIAPH1;STING1;ARPC2;TNIP1;ARPC3;MDM2;BAX;MYD88;BCAR1;NFKBIB
KEGG_2021_Human,Endocytosis,66/252,0.0004541249163625016,0.0022201300548585,0,0,1.663408651702096,12.803486361051569,WASHC4;ARF4;TFRC;WIPF1;CLTC;CBLB;ARRB2;RAB22A;EEA1;ZFYVE27;CAPZB;KIF5B;CCR5;RAB8A;ACTR3;PDGFRA;ACTR2;PRKCI;HLA-B;ARAP2;HLA-A;HLA-F;ARFGAP3;HLA-G;ACAP2;ZFYVE16;ACAP1;RAB31;RABEP1;RAB35;SRC;VPS4B;AGAP2;CXCR4;CBL;PLD2;GRK2;CYTH4;CXCR1;CXCR2;GRK6;LDLR;SNX5;CYTH1;SNX6;GIT2;HSPA8;ARFGEF2;HSPA6;ARPC5;IGF2R;PML;EHD1;RAB10;EHD3;EHD4;ARPC2;ARPC3;CAPZA1;NEDD4;IL2RA;IL2RB;MDM2;FOLR3;SMAP2;RAB5A
KEGG_2021_Human,Fc gamma R-mediated phagocytosis,31/97,0.0004583494306804833,0.0022201300548585,0,0,2.1959371300688666,16.882098323192213,PLD2;FCGR3A;PAK1;FCGR3B;INPP5D;CFL1;PLCG2;RAC2;FCGR1A;VASP;ACTR3;ACTR2;MAP2K1;MARCKSL1;PLA2G4D;MYO10;PRKCB;PLA2G4E;SPHK2;SPHK1;LIMK2;PRKCD;ARPC5;VAV1;HCK;MARCKS;PTPRC;FCGR2A;ARPC2;ARPC3;LAT
KEGG_2021_Human,Leukocyte transendothelial migration,35/114,0.0004783971655298925,0.0022815864817579,0,0,2.072021449968743,15.840747535156687,ITGB1;ITK;ITGAM;ROCK1;NCF2;TXK;NCF4;ITGB2;GNAI3;CXCR4;THY1;ITGAL;ICAM1;MYL12B;GNAI2;CLDN22;RASSF5;PLCG2;RAC2;VASP;VCAM1;ITGA4;PRKCB;ACTN1;RHOH;CYBA;PTPN11;MMP9;VAV1;MAPK12;CLDN14;CLDN7;VCL;BCAR1;SIPA1
KEGG_2021_Human,Epithelial cell signaling in Helicobacter pylori infection,24/70,0.0006319033000509483,0.0029680306517544,0,0,2.4373561654005096,17.95545247105666,ATP6V1A;ATP6V0B;JUN;CXCL8;CHUK;SRC;ADAM10;CXCL1;PTPN11;TCIRG1;CXCL3;CXCL2;MAPK12;NFKB1;NFKBIA;PAK1;CXCR1;CASP3;CCL5;CXCR2;PLCG2;CSK;ATP6V1D;HBEGF
KEGG_2021_Human,Acute myeloid leukemia,23/67,0.0007966726709228847,0.0036860974326282,0,0,2.441575067890857,17.420800877032327,STAT5A;MAP2K1;CSF2;ITGAM;SPI1;CHUK;BCL2A1;LEF1;TCF7;STAT3;MPO;DUSP6;NFKB1;PML;RUNX1;CCNA2;PIM1;GRB2;CD14;SOS1;FCGR1A;SOS2;PPARD
KEGG_2021_Human,Amino sugar and nucleotide sugar metabolism,18/48,0.0008955312120811273,0.004082568760958,0,0,2.800909090909091,19.65704183656936,GFPT2;HEXA;GFPT1;PMM2;UAP1;NPL;HK2;GMPPB;HK3;NANP;CYB5R4;GALE;GNPDA1;NAGK;AMDHD2;PGM3;GNPNAT1;PGM2
KEGG_2021_Human,African trypanosomiasis,15/37,0.000928321848694727,0.0041707213492081,0,0,3.181689159548938,22.214973903633048,IL10;VCAM1;PRKCB;TNF;SELE;ICAM1;IL6;PLCB3;IFNG;IL1B;TLR9;FAS;APOL1;PLCB2;MYD88
KEGG_2021_Human,Non-small cell lung cancer,24/72,0.0009971003084449054,0.0044157299373988,0,0,2.3355150825270345,16.13994875160434,RB1;STAT5A;CDKN1A;MAP2K1;GADD45B;PDPK1;PRKCB;GADD45A;STAT3;TGFA;STK4;EML4;KIF5B;RASSF5;PLCG2;RARB;BAX;E2F3;GRB2;POLK;BAK1;SOS1;JAK3;SOS2
KEGG_2021_Human,Focal adhesion,53/201,0.0013262797507785,0.00579079891185,0,0,1.6763775253014852,11.106633830404308,ITGB1;FLT1;ITGB3;LAMC2;IBSP;RAC2;ITGAV;ITGB6;PDGFRA;MAP2K1;ITGA4;PRKCB;PDPK1;ACTN1;ITGA1;VAV1;PGF;COL4A2;COL4A1;COL4A4;COL4A3;COL6A3;COL6A6;ITGA6;COL6A5;ITGA5;SOS1;SOS2;VCL;BIRC2;BIRC3;ROCK1;SHC1;LAMA1;SRC;PDGFB;THBS1;MYL12B;PAK1;SPP1;FYN;PAK2;VASP;JUN;LAMB3;FN1;PARVB;VEGFA;DIAPH1;PARVG;ZYX;GRB2;BCAR1
KEGG_2021_Human,Coronavirus disease,59/232,0.001874328643206,0.0080700261026928,0,0,1.596783010199928,10.02700648231463,NRP1;CSF3;CSF2;CXCL8;CGAS;ADAR;TNF;IFIH1;TBK1;C3AR1;CASP1;IKBKE;IL6R;IFNAR2;CHUK;PRKCB;MMP1;MMP3;TYK2;IRAK4;TNFRSF1A;OAS1;OAS2;TRAF3;IL1B;OAS3;CFB;IRF9;HBEGF;TLR2;IFNAR1;C1QB;C1QA;C1R;C5AR1;C2;C9;PLCG2;NLRP3;CCL2;JUN;STAT1;STAT2;MX2;STAT3;MX1;ISG15;RPL3L;NFKB1;MAPK12;NFKBIA;CXCL10;IL6;FCGR2A;STING1;RPL22L1;MYD88;C1QC;NFKBIB
KEGG_2021_Human,Platelet activation,35/124,0.0024583834956835,0.0104397107350943,0,0,1.8380874178473023,11.04369104539012,ITGB1;GUCY1B1;ROCK1;SRC;ITGB3;GNAI3;ITPR2;RASGRP2;RASGRP1;ADCY7;MYL12B;PIK3R5;GNAI2;GNA13;PLCG2;FYN;PRKACB;VASP;GUCY1A1;PRKCI;PTGIR;FCER1G;PLA2G4D;PLA2G4E;NOS3;MAPK12;APBB1IP;PLCB3;COL3A1;FCGR2A;ARHGEF1;LCP2;PLCB2;FERMT3;F2RL3
KEGG_2021_Human,Cellular senescence,42/156,0.0026156068060597,0.0109572717551151,0,0,1.7228110321570516,10.244280881219357,RB1;CDKN1A;CXCL8;SERPINE1;ITPR2;FOXM1;ETS1;CCNB2;CCNB1;RASSF5;CHEK1;TRPM7;MYBL2;E2F3;E2F4;BTRC;MAP2K3;MAP2K1;TGFB1;GADD45B;FBXW11;GADD45A;TGFB3;HLA-B;HLA-A;HLA-F;HLA-G;CDC25A;NFKB1;MAPK12;CCNA2;IL1A;IL6;RBL1;CCNE1;MAPKAPK2;CDK2;CDK1;MDM2;CALM1;PPID;ATR
KEGG_2021_Human,MAPK signaling pathway,71/294,0.0029829301792444,0.0123294447408771,0,0,1.4912790810473122,8.671562941495424,FLT1;CSF1;IL1RAP;ARRB2;AREG;TNF;DUSP10;CASP3;RPS6KA1;RAC2;MAP3K8;PRKACB;MAP3K5;MAP2K3;DUSP5;PDGFRA;DAXX;MAP2K1;CHUK;PLA2G4D;IL1R1;PRKCB;PLA2G4E;IRAK4;DUSP6;PGF;EREG;CDC25B;TNFRSF1A;IL1A;DDIT3;IL1B;RASA1;MAPKAPK2;RASA2;RAPGEF2;SOS1;SOS2;EPHA2;PDGFB;TGFA;NLK;RASGRP2;STK4;RASGRP1;RASGRP4;RELB;RASGRP3;PAK1;MKNK1;CD14;PAK2;MAP4K4;HSPA8;JUN;TGFB1;GADD45B;GADD45A;TGFB3;HSPA6;NFKB1;MAPK12;VEGFA;NFKB2;TAOK1;NF1;FAS;GRB2;PTPN7;LAMTOR3;MYD88
KEGG_2021_Human,Autoimmune thyroid disease,18/53,0.00325029231733,0.0132577712943727,0,0,2.4000487012987013,13.749903833183138,CD86;IL10;CD40;CD80;PRF1;HLA-B;GZMB;HLA-A;HLA-F;HLA-G;HLA-DMB;CD28;CTLA4;FAS;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DQB1
KEGG_2021_Human,RIG-I-like receptor signaling pathway,22/70,0.0036534734392277,0.0147087891709167,0,0,2.139671027682973,12.007998426610817,CXCL8;NLRX1;CHUK;ISG15;TNF;MAPK12;NFKB1;IFIH1;NFKBIA;CXCL10;CYLD;SIKE1;CASP8;TBK1;STING1;TRAF3;IRF7;TRIM25;AZI2;IKBKE;ATG5;NFKBIB
KEGG_2021_Human,Fanconi anemia pathway,18/54,0.0040827564004256,0.0162263395401533,0,0,2.333238636363636,12.835105911030997,MUS81;FANCI;BLM;REV1;FANCA;BRCA1;BRCA2;PALB2;BRIP1;SLX4;RAD51;EME1;FANCD2;ERCC4;UBE2T;POLK;ATR;CENPS
KEGG_2021_Human,One carbon pool by folate,9/20,0.0043024474783474,0.0168830217504773,0,0,3.8140858857775832,20.78131865343402,DHFR;ATIC;MTHFD1L;MTHFD2;ST20-MTHFS;MTHFS;TYMS;ALDH1L2;GART
KEGG_2021_Human,Viral carcinogenesis,51/203,0.0047291096955587,0.0183253000702902,0,0,1.569381763844656,8.402498713498062,RB1;CDKN1A;CDC20;CASP8;CASP3;CHEK1;EP300;CCR5;PRKACB;JAK3;YWHAH;TBP;ACTN1;HLA-B;HLA-A;HLA-F;HLA-G;CCNA2;PKM;RBL1;CCNE1;TRAF3;MAPKAPK2;RASA2;H4C11;IRF7;IRF9;CREB5;VAC14;SP100;SRC;GTF2E1;HDAC7;PMAIP1;BAK1;STAT5A;JUN;STAT3;GTF2H1;GTF2H4;NFKB1;NFKB2;NFKBIA;PSMC1;CDK2;REL;CDK1;MDM2;BAX;GRB2;LTBR
KEGG_2021_Human,Chronic myeloid leukemia,23/76,0.005069521211187,0.0194018713020738,0,0,2.0258568399581307,10.705658503926802,RB1;STAT5A;CDKN1A;MAP2K1;TGFB1;CHUK;GADD45B;SHC1;GADD45A;TGFB3;PTPN11;CBL;NFKB1;RUNX1;NFKBIA;MDM2;BAX;E2F3;GRB2;POLK;BAK1;SOS1;SOS2
KEGG_2021_Human,Fc epsilon RI signaling pathway,21/68,0.0055844299295918,0.0211118692460178,0,0,2.085402815504026,10.818596260579133,MAP2K3;MAP2K1;CSF2;FCER1G;PLA2G4D;PDPK1;PLA2G4E;TNF;VAV1;MAPK12;ALOX5;INPP5D;ALOX5AP;RAC2;PLCG2;LCP2;FYN;GRB2;SOS1;SOS2;LAT
KEGG_2021_Human,Colorectal cancer,25/86,0.0063495614550999,0.0236927824896349,0,0,1.913384944911873,9.680521490694291,CDKN1A;RALB;LEF1;TCF7;TGFA;AREG;BCL2L11;CASP3;RAC2;PMAIP1;POLK;BAK1;MAP2K1;JUN;TGFB1;GADD45B;GADD45A;TGFB3;EREG;APC;BIRC5;BAX;GRB2;SOS1;SOS2
KEGG_2021_Human,FoxO signaling pathway,35/131,0.0064199797713849,0.0236927824896349,0,0,1.7033316680940147,8.598997925017493,CDKN1A;AGAP2;NLK;STK4;CCNB2;CCNB1;BCL2L11;TNFSF10;EP300;S1PR4;IL10;PLK3;MAP2K1;TGFB1;GADD45B;HOMER1;CHUK;GADD45A;TGFB3;PDPK1;PLK2;BNIP3;PLK1;STAT3;SOD2;MAPK12;IL6;BCL6;CDK2;MDM2;GRB2;IL7R;SGK1;SOS1;SOS2
